IdNalazistaOp;OpisNalazista;OznKoord;IdOpazanja;NazKlase;OznKoord;HTRS96_X;HTRS96_Y;Nesigurnost
299173;Degačica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117030;15950;Carpinus betulus L.;XY.117030;472866.0726;5113166.0417;25.0000
299183;Degačica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117034;15954;Carpinus betulus L.;XY.117034;472960.9098;5113261.1186;25.0000
299191;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117037;15957;Carpinus betulus L.;XY.117037;472169.2128;5114279.1222;25.0000
298792;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116897;15817;Quercus petraea (Mattuschka) Liebl.;XY.116897;471759.1169;5113972.5515;25.0000
298838;Gora, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116914;15834;Quercus petraea (Mattuschka) Liebl.;XY.116914;470469.3493;5114467.6352;25.0000
298873;Gora, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116926;15846;Quercus petraea (Mattuschka) Liebl.;XY.116926;470563.4847;5114676.2665;25.0000
298874;Gora, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116926;15846;Quercus petraea (Mattuschka) Liebl.;XY.116926;470563.4847;5114676.2665;25.0000
298888;Gora, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116930;15850;Quercus petraea (Mattuschka) Liebl.;XY.116930;470460.9829;5114668.8871;25.0000
298961;Planinica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116953;15873;Fraxinus ornus L.;XY.116953;472262.9267;5114966.4620;25.0000
298963;Planinica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116953;15873;Quercus petraea (Mattuschka) Liebl.;XY.116953;472262.9267;5114966.4620;25.0000
298969;Planinica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116954;15874;Quercus petraea (Mattuschka) Liebl.;XY.116954;472269.5766;5115068.7737;25.0000
298978;Planinica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116958;15878;Fraxinus ornus L.;XY.116958;472169.4198;5114871.2157;25.0000
298995;Planinica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116964;15884;Fraxinus ornus L.;XY.116964;472158.5894;5115177.2049;25.0000
299000;Planinica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116965;15885;Fraxinus ornus L.;XY.116965;472161.3449;5115072.8260;25.0000
299143;Velika risa, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117018;15938;Quercus petraea (Mattuschka) Liebl.;XY.117018;472260.1462;5113070.4316;25.0000
299145;Velika risa, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117019;15939;Quercus petraea (Mattuschka) Liebl.;XY.117019;472266.0868;5113173.1722;25.0000
299185;Degačica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117034;15954;Quercus petraea (Mattuschka) Liebl.;XY.117034;472960.9098;5113261.1186;25.0000
299199;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117040;15960;Quercus petraea (Mattuschka) Liebl.;XY.117040;472158.8277;5114168.4971;25.0000
299207;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117042;15962;Fraxinus ornus L.;XY.117042;471560.0249;5114177.8414;25.0000
299209;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117043;15963;Fraxinus ornus L.;XY.117043;471769.9615;5114076.0413;25.0000
299214;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117044;15964;Fraxinus ornus L.;XY.117044;472064.9190;5114246.3529;25.0000
299215;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117044;15964;Quercus petraea (Mattuschka) Liebl.;XY.117044;472064.9190;5114246.3529;25.0000
299265;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117058;15978;Fraxinus ornus L.;XY.117058;471765.6248;5114214.2263;25.0000
299266;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117058;15978;Quercus petraea (Mattuschka) Liebl.;XY.117058;471765.6248;5114214.2263;25.0000
299271;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117059;15979;Quercus petraea (Mattuschka) Liebl.;XY.117059;471760.4098;5114275.7204;25.0000
299273;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117060;15980;Quercus petraea (Mattuschka) Liebl.;XY.117060;471861.3495;5114171.3252;25.0000
299275;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117060;15980;Fraxinus ornus L.;XY.117060;471861.3495;5114171.3252;25.0000
299285;Dupljaka, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117064;15984;Quercus petraea (Mattuschka) Liebl.;XY.117064;473265.8589;5112770.7767;25.0000
299290;Dupljaka, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117066;15986;Fraxinus ornus L.;XY.117066;473268.6431;5112868.9054;25.0000
299293;Dupljaka, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117067;15987;Quercus petraea (Mattuschka) Liebl.;XY.117067;472863.5490;5112871.5873;25.0000
299324;Planinica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117078;15996;Quercus petraea (Mattuschka) Liebl.;XY.117078;472454.5236;5114076.3702;25.0000
299328;Planinica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117079;15997;Fraxinus ornus L.;XY.117079;472365.8272;5114167.5352;25.0000
299392;Kostanovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117107;16025;Quercus petraea (Mattuschka) Liebl.;XY.117107;408990.4683;5043395.2436;25.0000
299396;Kostanovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117108;16026;Quercus petraea (Mattuschka) Liebl.;XY.117108;409089.3486;5043333.9265;25.0000
299449;Jalovina, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117132;16050;Quercus petraea (Mattuschka) Liebl.;XY.117132;418866.2848;5052992.4248;25.0000
299456;Juranska Draga, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117134;16052;Quercus petraea (Mattuschka) Liebl.;XY.117134;411153.1267;5040400.6435;25.0000
299482;Juranska Draga, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117147;16065;Quercus petraea (Mattuschka) Liebl.;XY.117147;410606.1172;5041428.3289;25.0000
299491;Juranska Draga, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117150;16068;Quercus petraea (Mattuschka) Liebl.;XY.117150;410764.4686;5041386.6618;25.0000
299493;Juranska Draga, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117151;16069;Quercus petraea (Mattuschka) Liebl.;XY.117151;410802.8773;5041311.3565;25.0000
299494;Kokotovac, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117152;16070;Quercus petraea (Mattuschka) Liebl.;XY.117152;420010.8524;5053565.4790;25.0000
299496;Kokotovac, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117153;16071;Quercus petraea (Mattuschka) Liebl.;XY.117153;419777.0960;5053772.1285;25.0000
299500;Kokotovac, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117154;16072;Quercus petraea (Mattuschka) Liebl.;XY.117154;419964.3043;5053635.9039;25.0000
299501;Kokotovac, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117155;16073;Quercus petraea (Mattuschka) Liebl.;XY.117155;419743.9497;5053839.1184;25.0000
299529;Mišinka, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117166;16084;Quercus petraea (Mattuschka) Liebl.;XY.117166;408011.8662;5044554.3730;25.0000
299530;Pintarevac, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117167;16085;Quercus petraea (Mattuschka) Liebl.;XY.117167;419666.4837;5051517.6450;25.0000
299544;Planina, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.117172;16090;Quercus petraea (Mattuschka) Liebl.;XY.117172;411285.8822;5040736.3712;25.0000
42641;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore: NP Risnjak, Terenska opažanja: J. Topić & Lj. Ilijanić , Dta.: 28.06.2004.;0554.132;592;Fraxinus ornus L.;0554.132;358697.6804;5038095.8890;NULL
42462;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore: NP Risnjak, Terenska opažanja: J. Topić & Lj. Ilijanić , Dta.: 28.06.2004.;0554.141;589;Fraxinus ornus L.;0554.141;360326.2416;5038059.5682;NULL
122318;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore: prioritetno područje: dolina rijeke Kupe (rijeka Kupa), Zagolik (Gorski Kotar);0554.212;2495;Quercus petraea (Mattuschka) Liebl.;0554.212;365271.2956;5040731.0036;NULL
122888;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore: prioritetno područje: dolina rijeke Kupe (rijeka Kupa);0554.223;2497;Fraxinus ornus L.;0554.223;366869.7703;5039307.3348;NULL
123121;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore: prioritetno područje: dolina rijeke Kupe (rijeka Kupa);0554.223;2497;Quercus petraea (Mattuschka) Liebl.;0554.223;366869.7703;5039307.3348;NULL
121555;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore: prioritetno područje: dolina rijeke Kupe (rijeka Kupa), Velika Belica od rasadnika do Kuželja (Gorski Kotar);0554.241;2491;Fraxinus ornus L.;0554.241;366840.4144;5037918.5114;NULL
122630;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore: prioritetno područje: dolina rijeke Kupe (rijeka Kupa), između Gustog Laza i Gučeg Sela (Gorski Kotar);0554.244;2502;Fraxinus ornus L.;0554.244;368439.9874;5036495.4819;NULL
174383;Srednja Dalmacija, Cetinsko polje i Paško polje (Cetina, Dalmatinska zagora). COAST projekt.;2566;3928;Fraxinus ornus L.;2566;519840.2670;4813278.9056;NULL
173353;IPA Hrvatska, Nalazište: Imotsko polje, Prološko blato.;2568.2;3888;Fraxinus ornus L.;2568.2;550170.2493;4815206.1296;NULL
26006;Biokovo, uski pojas uz cestu za Sv. Jure, - ispod Malog vrha, nadmorska visina: cca 900 m ndm.;2768.2;335;Fraxinus ornus L.;2768.2;550336.5442;4792990.6047;NULL
26048;Biokovo, Podglogovnik (oko restorana i crkvice Sv. Ilija) i oko ceste niže, nadmorska visina: 550-900 m.ndm.;2768.2;336;Fraxinus ornus L.;2768.2;550336.5442;4792990.6047;NULL
20518;Rijeka Matica, Vrgoračko polje, Dalmacija, Hrvatska;2870.1;277;Fraxinus ornus L.;2870.1;570742.4533;4782065.5309;NULL
25050;Područje sjeverno od željezničke pruge između cesta Čekovec - Juraj u Trnju - Palinovec i D. Kraljevec - most na rijeci Trnari, nadmorska visina: 147m, (geog. širina: 46°18`, geog. dužina: 16°30` donjeg lijevog ugla MTB polja);9665.2;327;Quercus petraea (Mattuschka) Liebl.;9665.2;509227.9954;5137231.4428;NULL
248966;Transekt Klanjec - Cesargrad - Japica - Klanjec, jugoistočno od Kumrovca (Kumrovec), Hrvatsko Zagorje. Nadmorska visina: 293 - 421 m. Unosioc podataka: Luka Škunca.;9960.144;8238;Quercus petraea (Mattuschka) Liebl.;9960.144;440746.7513;5102081.4457;NULL
286693;Jelovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111290;10326;Quercus petraea (Mattuschka) Liebl.;XY.111290;466793.7352;5093116.5930;25.0000
286702;Kruge - Zabok, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111294;10330;Quercus petraea (Mattuschka) Liebl.;XY.111294;467418.0774;5094503.1215;25.0000
286710;Kruge, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111297;10333;Quercus petraea (Mattuschka) Liebl.;XY.111297;467613.4342;5093997.7685;25.0000
286717;Zdenec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111300;10336;Quercus petraea (Mattuschka) Liebl.;XY.111300;467716.0945;5093998.1365;25.0000
286757;Kostelj, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111324;10360;Quercus petraea (Mattuschka) Liebl.;XY.111324;463096.8462;5093289.2428;25.0000
286788;Blana, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111337;10373;Fraxinus ornus L.;XY.111337;467972.3775;5093390.2072;25.0000
286806;Krčina, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111344;10380;Quercus petraea (Mattuschka) Liebl.;XY.111344;467146.3177;5095803.8726;25.0000
286815;Priseg, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111348;10384;Quercus petraea (Mattuschka) Liebl.;XY.111348;467683.4732;5092397.7373;25.0000
286821;Breg, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111350;10386;Quercus petraea (Mattuschka) Liebl.;XY.111350;463294.9454;5092983.0393;25.0000
286825;Bukovje, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111352;10388;Quercus petraea (Mattuschka) Liebl.;XY.111352;463890.0218;5093171.3174;25.0000
286827;Kostanjevec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111353;10389;Quercus petraea (Mattuschka) Liebl.;XY.111353;463588.0359;5093077.4493;25.0000
286830;Kostanjevec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111353;10389;Quercus petraea (Mattuschka) Liebl.;XY.111353;463588.0359;5093077.4493;25.0000
286882;Tepčina špica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111368;10404;Quercus petraea (Mattuschka) Liebl.;XY.111368;465332.1531;5089538.8964;25.0000
286901;Cerina, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111376;10412;Quercus petraea (Mattuschka) Liebl.;XY.111376;465846.2028;5090233.4067;25.0000
286954;Pod finidom, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111399;10435;Fraxinus ornus L.;XY.111399;313463.3796;5029867.4115;25.0000
286984;Bukovlje, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111415;10451;Quercus petraea (Mattuschka) Liebl.;XY.111415;425552.3702;5050862.3106;25.0000
286991;Bukovlje, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111419;10455;Quercus petraea (Mattuschka) Liebl.;XY.111419;426152.3979;5050761.9066;25.0000
287004;Kamen, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111426;10462;Quercus petraea (Mattuschka) Liebl.;XY.111426;418860.4871;5050446.3524;25.0000
287009;Osridak, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.111427;10463;Quercus petraea (Mattuschka) Liebl.;XY.111427;422055.9681;5048260.9805;25.0000
124555;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera, Nalazište: Nacionalni park Plitvička jezera (Plitvice);1159.231;2535;Fagus sylvatica L.;1159.231;427977.4657;4970248.9858;NULL
67087;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera, Nalazište: Mukinje, uz glavnu cestu,  Terenska opažanja: Z. Stančić, Dta.:22.04.2005.;1159.241;1215;Fagus sylvatica L.;1159.241;431268.9534;4970213.0816;NULL
71500;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera, Nalazište: Čuića Krčevine (Čujića Krčevina), Nmv.: 700m, Terenska opažanja: Z. Stančić, Dta.: 23.04.2005.;1160.313;1340;Fagus sylvatica L.;1160.313;434518.2150;4966012.6098;NULL
77893;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Sjeverni Velebit, Terenska opažanja: J. Topić & Lj. Ilijanić, Datum: 22.06.2005.;1256.343;1464;Fagus sylvatica L.;1256.343;384866.3546;4952815.2572;NULL
129362;Projekt "Očuvanje krških ekoloških sustava" (KEC). Kartiranje flore NP Plitvička jezera, Nalazište: Drakulić Rijeka, neposredna blizina, Lika;1259.222;2621;Fagus sylvatica L.;1259.222;432828.1139;4961862.8525;NULL
298362;Minđurlovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116722;15642;Fagus sylvatica L.;XY.116722;471163.1781;5114268.9722;25.0000
298364;Minđurlovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116723;15643;Fagus sylvatica L.;XY.116723;471267.1635;5114375.0676;25.0000
298375;Planinica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116728;15648;Fagus sylvatica L.;XY.116728;472663.1799;5114177.4447;25.0000
298385;Planinica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116730;15650;Fagus sylvatica L.;XY.116730;472862.1310;5113973.3168;25.0000
298397;Planinica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116736;15656;Fagus sylvatica L.;XY.116736;472759.0734;5114275.8120;25.0000
298400;Planinica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116737;15657;Fagus sylvatica L.;XY.116737;472938.0931;5114168.3952;25.0000
298402;Planinica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116738;15658;Fagus sylvatica L.;XY.116738;472860.2484;5114272.7324;25.0000
298425;Rakita, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116749;15669;Fagus sylvatica L.;XY.116749;471262.8064;5113371.9135;25.0000
298434;Degačica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116752;15672;Fagus sylvatica L.;XY.116752;472673.9950;5113470.2617;25.0000
298437;Degačica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116753;15673;Fagus sylvatica L.;XY.116753;472664.1102;5113577.0084;25.0000
298438;Degačica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116754;15674;Fagus sylvatica L.;XY.116754;473058.3633;5113264.8804;25.0000
298447;Degačica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116758;15678;Fagus sylvatica L.;XY.116758;473064.2779;5113366.1214;25.0000
298476;Donja Selnica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116766;15686;Fagus sylvatica L.;XY.116766;473664.8638;5109064.5952;25.0000
298479;Donja Selnica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116767;15687;Fagus sylvatica L.;XY.116767;473669.0589;5108967.4598;25.0000
298482;Donja Selnica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116768;15688;Fagus sylvatica L.;XY.116768;474458.7912;5109475.3265;25.0000
298510;Donja Selnica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116780;15700;Fagus sylvatica L.;XY.116780;473563.2000;5109578.1345;25.0000
298523;Donja Selnica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116786;15706;Fagus sylvatica L.;XY.116786;473458.6599;5109581.8482;25.0000
298526;Donja Selnica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116787;15707;Fagus sylvatica L.;XY.116787;473165.5977;5109372.1539;25.0000
298534;Dupljaka, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116791;15711;Fagus sylvatica L.;XY.116791;472467.1164;5112172.3948;25.0000
298573;Gora, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116808;15728;Fagus sylvatica L.;XY.116808;471164.8011;5114673.1424;25.0000
298583;Gora, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116811;15731;Fagus sylvatica L.;XY.116811;471567.0440;5114871.2967;25.0000
298585;Gora, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116812;15732;Fagus sylvatica L.;XY.116812;471664.3050;5114971.9108;25.0000
298589;Gora, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116813;15733;Fagus sylvatica L.;XY.116813;471165.9428;5114772.9656;25.0000
298598;Gora, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116816;15736;Fagus sylvatica L.;XY.116816;471464.0895;5114977.0697;25.0000
298602;Gora, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116817;15737;Fagus sylvatica L.;XY.116817;471670.8023;5115073.9396;25.0000
298621;Gora, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116823;15743;Fagus sylvatica L.;XY.116823;471366.0153;5115169.9000;25.0000
298626;Gora, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116826;15746;Fagus sylvatica L.;XY.116826;471564.9411;5115279.7438;25.0000
298629;Gora, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116827;15747;Fagus sylvatica L.;XY.116827;471363.6008;5115270.7177;25.0000
298653;Planinica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116836;15756;Fagus sylvatica L.;XY.116836;472464.6091;5114478.2461;25.0000
298665;Planinica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116841;15761;Fagus sylvatica L.;XY.116841;472261.6564;5114780.4742;25.0000
298667;Planinica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116842;15762;Fagus sylvatica L.;XY.116842;472164.2304;5114678.0048;25.0000
298669;Planinica, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116843;15763;Fagus sylvatica L.;XY.116843;472262.4803;5114872.9508;25.0000
298749;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116876;15796;Fagus sylvatica L.;XY.116876;472560.3672;5112872.9589;25.0000
298751;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116877;15797;Fagus sylvatica L.;XY.116877;472561.3227;5112972.7566;25.0000
298755;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116880;15800;Fagus sylvatica L.;XY.116880;472464.2670;5113572.0573;25.0000
298763;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116884;15804;Fagus sylvatica L.;XY.116884;472464.6458;5113873.8617;25.0000
298765;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116885;15805;Fagus sylvatica L.;XY.116885;472267.2664;5113445.7289;25.0000
298777;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116890;15810;Fagus sylvatica L.;XY.116890;471758.4430;5113861.8866;25.0000
298784;Drenovec, istraživanje šumskih ekosustava - OIKON d.o.o. ;XY.116894;15814;Fagus sylvatica L.;XY.116894;472063.8729;5113876.5007;25.0000
